Date,Coal_RB_4800_FOB_London_Close_USD,Coal_RB_5500_FOB_London_Close_USD,Coal_RB_5700_FOB_London_Close_USD,Coal_RB_6000_FOB_CurrentWeek_Avg_USD,Coal_India_5500_CFR_London_Close_USD,Price_WTI,Price_Brent_Oil,Price_Dubai_Brent_Oil,Price_ExxonMobil,Price_NTPC,Price_Shenhua,tempmax_RB,tempmin_RB,temp_RB,dew_RB,humidity_RB,precip_RB,preciptype_RB,windspeed_RB,tempmax_Limpopo,tempmin_Limpopo,temp_Limpopo,dew_Limpopo,humidity_Limpopo,precip_Limpopo,preciptype_Limpopo,windspeed_Limpopo
10/12/2023,84.48,101.92,117.35,125.44,119.6,82.91,86,87.37,106.47,241.6,24.75,27.8,18.2,22.6,18.2,77.7,1,rain,13.8,33.9,17,25.9,8.1,37.2,0,,20.5
10/13/2023,91.16,112.25,125.93,133.41,123.7,87.69,90.89,90.12,109.87,242.05,24.6,24.9,17.2,20.2,16.3,79.3,0.026,rain,10.3,33.2,19.4,25.7,11.9,46.4,0,,20.7
10/16/2023,91.16,112.25,125.93,133.41,123.7,86.66,89.65,89.61,109.95,243.45,24.95,26,16.2,19.2,16.9,87.4,0.014,rain,21.9,16.7,13,14.7,12.8,88.3,0,rain,22.6
10/17/2023,91.16,112.25,125.93,133.41,123.7,86.66,89.9,89.84,111.39,245.95,24.75,20.5,16.1,17.9,16.4,90.7,0.075,rain,20.7,20.6,12,15.3,12.1,81.5,0,rain,26.2
10/18/2023,91.16,112.25,125.93,133.41,123.7,88.32,91.5,90.53,112.95,242,24.75,25.7,15.7,20.6,17.3,82.8,0.9,rain,13.8,24.7,9.7,17.3,9.2,63.5,0,,15.4
10/19/2023,91.16,112.25,125.93,133.41,123.7,89.37,92.38,90.83,113.02,239.5,24.2,24.4,17.1,20.5,17.2,82.5,0.8,rain,10.5,27.1,12,19,10.2,61.6,0,,25.5
10/20/2023,94.45,113.71,128.44,134.73,124.55,88.75,92.16,90.66,111.08,241,24.15,31.7,15.2,22.6,16.5,70.7,0,,17.1,27.1,12.6,19,10.2,60.7,0,,14.7
10/23/2023,94.45,113.71,128.44,134.73,124.55,85.49,89.83,90.07,109.45,236.55,,24.1,13.2,19.1,12.8,67.9,0,,10.3,25.8,13.4,18.9,11.6,64.8,0,,19.6
10/24/2023,94.45,113.71,128.44,134.73,124.55,83.74,88.07,89.54,108.39,,24.15,24.2,17.2,20.2,16.5,79.7,0.002,rain,19.4,33.5,12.9,23.7,9.2,47.4,0,,20.5
10/25/2023,94.45,113.71,128.44,134.73,124.55,85.39,90.13,90.02,108.59,232.05,24.1,24.8,15.7,20.5,15.2,73.2,0.1,rain,12.7,28.6,15.4,21.1,11.5,56.5,0,,30.3
10/26/2023,94.45,113.71,128.44,134.73,124.55,83.21,87.93,89.64,107.6,231.65,24.15,29.2,17.7,22.5,17.1,73.1,0,,16,30.1,13.8,21.2,11,56.5,0,,17.6
10/27/2023,88.64,107.51,121.68,126.8,121.91,85.54,90.48,89.88,105.55,236.6,24.4,35.8,17.6,23.6,17.8,72.3,0.1,rain,19.5,34.8,15,24.5,8.7,43.3,0,,22.3
10/30/2023,88.64,107.51,121.68,126.8,121.91,82.31,87.45,89.68,105.88,234.6,24.05,18.6,11.2,14.6,9.9,74.7,0.012,rain,17.2,15.2,7.8,10.9,5.8,71.6,0,rain,34.1
10/31/2023,88.64,107.51,121.68,126.8,121.91,81.02,87.41,89.76,105.85,235.8,24,17.6,12.2,14.3,12.8,90.6,0.012,rain,11.4,11.5,8,9.8,8.4,91,0,rain,21.2
11/1/2023,88.64,107.51,121.68,126.8,121.91,80.44,84.63,85.24,105.64,232.6,24.05,22.8,10.7,17.2,12.5,75.6,20.142,rain,11.4,17.5,10.1,13.2,10.1,81.7,10.035,rain,17.6
11/2/2023,88.64,107.51,121.68,126.8,121.91,82.46,86.85,87.65,109.11,235.25,24.2,24.1,15.2,19.1,14,73.5,0,,15,23.1,8.8,16,9.2,67.4,0,,20.7
11/3/2023,83.18,101.26,114.85,122.27,117.57,80.51,84.89,85.93,107.78,234.35,24.55,25.7,17.2,20.9,15.4,71.4,0,rain,18.3,21.5,11.4,16.1,9.7,67.6,0,,18.3
11/6/2023,83.18,101.26,114.85,122.27,117.57,80.82,85.18,86.32,105.87,235.85,23.8,33.4,19.6,24.9,19.2,72,0.01,rain,17.2,32.1,17.7,24.4,10.3,43.5,0,,22.6
11/7/2023,83.18,101.26,114.85,122.27,117.57,77.37,81.61,83.58,104.21,239.15,23.95,28,16.1,21.7,18.6,83,0.055,rain,18.3,23.8,15.3,20.1,13.7,68.3,0,rain,28.1
11/8/2023,83.18,101.26,114.85,122.27,117.57,75.33,79.54,82.2,102.93,236.7,23.95,24.5,15.1,19.8,15.9,78.9,0.7,rain,13.8,23.1,14.4,18.2,13,73.6,0,,21.5
11/9/2023,83.18,101.26,114.85,122.27,117.57,75.74,80.01,82.44,102.96,237.95,24.25,23.1,17.6,19.7,15.7,78,0.002,rain,7.6,29.5,14,21.3,12.2,60.3,0,,20.4
11/10/2023,77.81,94.6,108.43,116.69,114.04,77.17,81.43,83.35,103.75,242.75,24.4,29.5,15.1,22.4,16.1,69.8,0,,16.1,25.2,15.8,19.5,13.4,69.3,0,,23
11/13/2023,77.81,94.6,108.43,116.69,114.04,78.26,82.52,83.86,104.84,245.7,24.4,21.1,17.1,18.9,15.9,83.3,0.001,rain,10.3,24.5,14.1,18.9,13.1,70.2,0,,26.9
11/14/2023,77.81,94.6,108.43,116.69,114.04,78.26,82.47,83.82,104.29,,24.2,22.6,16.1,18.7,12.8,69.8,0.006,rain,11.4,21.1,13,17.1,11.4,70.1,0,rain,28.7
11/15/2023,77.81,94.6,108.43,116.69,114.04,76.66,81.18,83.21,103.66,247.3,24.85,25.2,15.6,20,13.9,68.6,0,,15,23,9.4,15.9,9.9,69.1,0,,19.6
11/16/2023,77.81,94.6,108.43,116.69,114.04,72.9,77.42,81.51,102.46,252.35,25.2,30.4,18.1,23.5,16.1,64.3,0,,20.8,28.5,11.4,20.2,10.5,58,0,,16.9
11/17/2023,74.8,91.56,104.62,110.41,113.29,75.89,80.61,83.08,104.96,251.6,24.85,33.7,19.1,25.6,18.2,65.1,0,,16,30.7,16.7,22.1,13.5,60.2,0,,23.3
11/20/2023,74.8,91.56,104.62,110.41,113.29,77.6,82.32,83.78,104.5,251.05,25.35,30.4,22.4,25.2,19.9,73.6,0,,14.9,33.1,16.9,24.9,13.7,53.5,0,,27.7
11/21/2023,74.8,91.56,104.62,110.41,113.29,77.77,82.45,83.92,104.46,250,25.1,39.1,21.2,27.7,19.2,63.3,0,,17.7,32.8,19.3,24.4,15.1,58.5,0,rain,35.1
11/22/2023,74.8,91.56,104.62,110.41,113.29,77.1,81.96,83.76,104.01,253.65,25.2,32.4,19.5,25.2,18.9,69.6,0,,10.3,33.8,17.6,26.4,15.3,53.9,0,,15.9
11/23/2023,74.8,91.56,104.62,110.41,113.29,76.34,81.42,,,252.75,25.55,34.1,21.6,25.7,22.3,83.1,0,,13.8,33.1,21.3,27.4,11.2,38.8,0,,25.1
11/24/2023,76.82,94.01,105.44,109.99,111.68,75.54,80.58,83.4,104.57,253.9,25.25,43.2,21.7,29.1,20.4,67.6,0,rain,24.2,33.7,19.7,27.1,7.6,32.6,0,,26.6
11/27/2023,76.82,94.01,105.44,109.99,111.68,74.86,79.98,83.32,103.96,,25.35,31.5,21.4,26,21.3,76.6,0,rain,13.9,33.4,18.9,26.1,13.7,49.3,0,,19.2
11/28/2023,76.82,94.01,105.44,109.99,111.68,76.41,81.68,83.46,103.9,257.55,25.05,37.3,22.8,27.6,22.1,75.3,0.8,rain,15.9,34.2,19.7,27,11.8,42.8,0,,24.5
11/29/2023,76.82,94.01,105.44,109.99,111.68,77.86,83.1,83.49,102.34,258.4,25.3,24.6,18.7,21.3,16.2,73.2,0.6,rain,26.4,33.6,16.3,23.2,14.3,61.5,0,rain,21.2
11/30/2023,76.82,94.01,105.44,109.99,111.68,75.96,82.83,83.56,102.74,261.3,25.55,25.4,14.7,20.4,12.9,64.5,0,rain,11.2,22.2,13.3,17.8,11.8,70.3,0,rain,22.3
12/1/2023,76.19,93.15,105.08,104.96,110.66,74.07,78.88,79.44,102.99,268.95,25.1,30.5,14.6,22.7,14,59.9,0,,15,28.4,14.4,20.3,11.1,59.1,0,,19.7
12/4/2023,76.19,93.15,105.08,104.96,110.66,73.04,78.03,78.19,102.43,274.8,25.6,31.5,21,25,20,74.9,0.6,rain,15,32.2,14.9,23.7,9.7,45.5,0,,22.3
12/5/2023,76.19,93.15,105.08,104.96,110.66,72.32,77.2,77.48,100.44,285.45,25.1,23.2,18.1,21,18.6,86.4,2,rain,20.8,31.4,16.2,24.5,10,42.4,0,,20.5
12/6/2023,76.19,93.15,105.08,104.96,110.66,69.38,74.3,75.3,99.11,281.1,24.9,23.5,17.6,19.5,17.8,90.2,0,rain,10.3,23.1,17.8,20.4,14.4,68.8,0,,26.9
12/7/2023,76.19,93.15,105.08,104.96,110.66,69.34,74.05,75.27,98.42,283.8,24.75,24.7,17.7,20.8,18.5,86.9,1.4,rain,12.5,26.3,15,19.7,12.9,67.9,0,rain,25.2
12/8/2023,73.96,89.28,100.27,101.73,108.33,71.23,75.84,76.51,99.55,285.05,24.65,32.2,19.7,25.9,20.3,73.3,0,rain,13.9,32.9,15.8,24.2,14.1,58,0,rain,20.4
12/11/2023,73.96,89.28,100.27,101.73,108.33,71.32,76.03,76.77,99.62,287.3,24.85,21.6,17.2,19.4,18.1,92.5,0.008,rain,9.2,22.7,17.1,19.7,16.7,83.7,0,rain,21.2
12/12/2023,73.96,89.28,100.27,101.73,108.33,68.61,73.24,74.98,98.05,283.4,24.65,28,18.2,22.8,18.9,80.1,0,rain,15,30.7,18.1,23.3,16.9,70.8,0,rain,19.2
12/13/2023,73.96,89.28,100.27,101.73,108.33,69.47,74.26,74.87,98.92,294.05,24.55,22.6,17.1,19.5,17.2,87.1,0.003,rain,13.9,25.8,17.1,20.9,14.9,70.3,0,rain,27.6
12/14/2023,73.96,89.28,100.27,101.73,108.33,71.58,76.61,76.3,101.58,295.4,24.45,33.1,19.7,25.3,18.7,68.4,0,rain,20.8,25,14.7,19.8,15.3,76.1,0,,21.2
12/15/2023,70.8,86.89,98.24,99.81,104.07,71.43,76.55,76.34,100.9,305.1,24.9,25.5,18.7,21.6,17.1,76.7,0.001,rain,12.8,28.8,18,22.1,17.2,75.5,0,rain,22.9
12/18/2023,70.8,86.89,98.24,99.81,104.07,72.47,77.95,76.72,101.65,303.2,25.25,30,21.1,25,20.9,78.5,0,rain,13.9,29.2,17.6,22.5,16.7,72.3,0,,11.2
12/19/2023,70.8,86.89,98.24,99.81,104.07,73.44,79.23,77.19,102.99,309.65,25.1,23.6,19.2,21.1,18.9,87.1,0,rain,11.4,27.8,19.7,23,17.8,73.1,0,rain,22.6
12/20/2023,70.8,86.89,98.24,99.81,104.07,74.22,79.7,77.36,101.27,297.65,25.3,35.1,19.6,26.3,20.1,71.1,0,,13.9,28.2,18,22.3,15.8,68.6,0,,15.4
12/21/2023,70.8,86.89,98.24,99.81,104.07,73.89,79.39,77.27,101.73,301.95,25.35,27.1,21.7,23.4,20.8,85.4,0,rain,12.8,32.8,16.7,25.4,13.8,52.6,0,,23.3
12/22/2023,70.35,86.36,97.18,97.99,103.44,73.56,79.07,77.29,101.91,302.8,25.95,30.6,21.2,25.5,20.7,75.7,0,,12.8,28.5,17.3,23.1,15,62.3,0,,19.2
12/25/2023,,,,,,73.79,,,,,,25.6,21.6,23,21.3,90.3,0.182,rain,8.3,28.2,18.3,22,17.8,78.4,0,rain,21.5
12/26/2023,,,,97.99,,75.57,81.07,77.59,102.14,309.6,,23.1,17.1,19.6,17.6,88.6,0.088,rain,16.1,22.4,16,19.2,17.4,89.5,0,rain,23
12/27/2023,70.35,86.36,97.18,97.99,103.44,74.11,79.65,77.39,101.66,306.05,26.3,24,16.6,20.2,15.5,75.5,0,rain,9.2,18.3,15.1,16.5,14.4,87.4,0,rain,32.1
12/28/2023,70.35,86.36,97.18,97.99,103.44,71.77,78.39,77.29,100.19,313.9,26.35,26,16.2,20.2,17.2,83.7,0.003,rain,4.7,22.5,16.1,18.9,14.5,76.1,0.1,rain,22.3
12/29/2023,70.83,84.89,97.04,97.56,103.05,71.65,77.04,77.33,99.98,311.15,26.75,28,18.6,22.6,17.7,75.3,0.041,rain,15,19.5,16.1,17.7,13.2,75.3,0,rain,23.3
